symbol,sector,formal_symbol,text_present,table_present,timeseries_present,image_present,earliest_safe_date,latest_safe_pre2024_decision,eligible_weekly_cases,pre2024_matured_reward_cases,modality_profile,data_integrity_status,structural_invalid_rows,duplicate_session_rows,non_xnys_rows,correctness_eligible,selected_in_any_tier,tie_break_rank,known_source_integrity_limitation,exclusion_reason
GEM,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GEN,Technology,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2173,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GENC,Industrials,false,true,true,true,true,2003-10-10,2023-12-15,1056,1054,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,147,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GENE,Healthcare,false,true,false,true,true,2003-01-10,2023-12-15,1054,1052,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,3,0,0,true,false,1037,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GEO,Industrials,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,289,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GEOS,Energy,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1118,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GERM,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GERN,Healthcare,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2013,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GES,Consumer Cyclical,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,889,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GEVO,Basic Materials,false,true,true,true,true,2011-05-06,2023-12-15,661,659,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1690,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GF,Financial Services,false,true,false,true,true,2000-03-31,2023-12-15,1240,1238,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,637,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GFF,Industrials,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2204,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GFI,Basic Materials,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2670,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GFL,Industrials,false,true,true,true,true,2020-05-29,2023-12-15,188,186,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1630,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GGAL,Financial Services,false,true,true,true,true,2000-10-20,2023-12-15,1211,1209,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1304,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GGB,Basic Materials,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,972,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GGG,Industrials,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2068,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GGN,Financial Services,false,true,false,true,true,2005-06-24,2023-12-15,967,965,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,605,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GHC,Consumer Defensive,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1217,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GHG,Consumer Cyclical,false,true,true,true,true,2018-06-22,2023-12-15,289,287,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,668,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GHSI,Healthcare,false,true,false,true,true,2019-07-05,2023-12-15,235,233,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,172,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GHY,Financial Services,false,true,false,true,true,2013-03-22,2023-12-15,563,561,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2250,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GII,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GIII,Consumer Cyclical,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1800,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GIL,Consumer Cyclical,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1682,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GILD,Healthcare,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2024,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GILT,Technology,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1623,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GIS,Consumer Defensive,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2398,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GJO,N/A,false,true,false,true,true,2006-02-17,2023-12-15,933,931,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2362,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GJP,N/A,false,true,false,true,true,2008-03-28,2023-12-15,823,821,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,687,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GJS,N/A,false,true,false,true,true,2006-07-28,2023-12-15,910,908,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1746,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GJT,N/A,false,true,false,true,true,2007-10-26,2023-12-15,845,843,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2637,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GKOS,Healthcare,false,true,true,true,true,2015-09-25,2023-12-15,432,430,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1582,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GL,Financial Services,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2261,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GLBS,Industrials,false,true,true,true,true,2008-06-06,2023-12-15,813,811,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2082,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GLBZ,Financial Services,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1952,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GLD,N/A,false,true,true,true,true,,,0,0,T1-B1-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GLDD,Industrials,false,true,true,true,true,2007-03-30,2023-12-15,875,873,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2042,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GLDI,N/A,false,true,true,true,true,,,0,0,T1-B1-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GLDM,N/A,false,true,true,true,true,,,0,0,T1-B1-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GLIN,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GLL,N/A,false,true,true,true,true,,,0,0,T1-B1-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GLNG,Energy,false,true,true,true,true,2003-10-10,2023-12-15,1056,1054,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1436,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GLO,Financial Services,false,true,false,true,true,2006-07-28,2023-12-15,910,908,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,961,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GLPI,Real Estate,false,true,true,true,true,2014-01-10,2023-12-15,521,519,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,60,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GLQ,Financial Services,false,true,false,true,true,2005-07-22,2023-12-15,963,961,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2531,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GLTR,N/A,false,true,true,true,true,,,0,0,T1-B1-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GLU,Financial Services,false,true,false,true,true,2004-08-27,2023-12-15,1010,1008,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2412,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GLW,Technology,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1647,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GLYC,Healthcare,false,true,true,true,true,2014-04-11,2023-12-15,508,506,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,203,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GM,Consumer Cyclical,false,true,true,true,true,2011-02-18,2023-12-15,672,670,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1430,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GMAB,Healthcare,false,true,true,true,true,2009-08-28,2023-12-15,749,747,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1193,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GMBL,Consumer Cyclical,false,true,true,true,true,2017-10-13,2023-12-15,325,323,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2910,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GMDA,Healthcare,false,true,false,true,true,2019-01-25,2023-12-15,258,256,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1242,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GME,Consumer Cyclical,false,true,true,true,true,2002-05-10,2023-12-15,1130,1128,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,180,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GMED,Healthcare,false,true,true,true,true,2012-11-02,2023-12-15,583,581,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2221,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GMF,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GMOM,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GMRE,Real Estate,false,true,true,true,true,2016-09-30,2023-12-15,379,377,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2551,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GMS,Industrials,false,true,true,true,true,2016-08-26,2023-12-15,384,382,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1237,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GNE,Utilities,false,true,true,true,true,2012-01-27,2023-12-15,623,621,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1132,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GNFT,Healthcare,false,true,true,true,true,2019-06-21,2023-12-15,237,235,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,406,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GNK,Industrials,false,true,true,true,true,2014-10-10,2023-12-15,482,480,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,893,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GNL,Real Estate,false,true,true,true,true,2015-08-28,2023-12-15,436,434,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2514,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GNLN,Consumer Defensive,false,true,true,true,true,2019-07-19,2023-12-15,233,231,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,975,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GNMA,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GNOM,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GNPX,Healthcare,false,true,true,true,true,2018-06-29,2023-12-15,288,286,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1687,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GNR,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GNRC,Industrials,false,true,true,true,true,2010-05-14,2023-12-15,712,710,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1929,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GNSS,Technology,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1808,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GNT,Financial Services,false,true,false,true,true,2011-04-29,2023-12-15,662,660,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,70,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GNTX,Consumer Cyclical,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1143,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GNTY,Financial Services,false,true,true,true,true,2017-08-04,2023-12-15,335,333,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,541,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GOAU,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GOEX,N/A,false,true,false,true,true,,,0,0,T1-B0-S1-I1,INVALID_HEADER,0,0,0,false,false,,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,INCOMPLETE_STRUCTURALLY_VALID_REQUIRED_WINDOWS
GOF,Financial Services,false,true,false,true,true,2007-10-26,2023-12-15,845,843,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,214,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GOGL,Industrials,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2644,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GOGO,Communication Services,false,true,true,true,true,2013-09-20,2023-12-15,537,535,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2779,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GOLD,Basic Materials,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,766,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GOLF,Consumer Cyclical,false,true,true,true,true,2017-01-27,2023-12-15,362,360,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1063,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GOOD,Real Estate,false,true,true,true,true,2003-11-07,2023-12-15,1052,1050,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,459,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GOODN,Real Estate,false,true,true,true,true,2019-12-20,2023-12-15,211,209,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,945,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GOOG,Communication Services,false,true,true,true,true,2004-11-12,2023-12-15,999,997,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,2353,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GPC,Consumer Cyclical,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1762,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GPI,Consumer Cyclical,false,true,true,true,true,2000-03-31,2023-12-15,1240,1238,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,184,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GPJA,N/A,false,true,false,true,true,2019-03-01,2023-12-15,253,251,T1-B0-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1492,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02;TABLE_MEMBER_MISSING,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
GPMT,Real Estate,false,true,true,true,true,2017-09-22,2023-12-15,328,326,T1-B1-S1-I1,PASS_REQUIRED_WINDOWS,0,0,0,true,false,1406,TEXT_CONTENT_INTEGRITY_NOT_AUDITED_M2_02,NOT_SELECTED_BY_DETERMINISTIC_DIVERSITY_TIE_BREAK
